id|isDemo|region|name
0100669004754000|1|JP|プランテラ ガーデンライフ DXエディション
010066B016CC4000|1|US|TRIANGLE STRATEGY™ Prologue Demo
010066F009524000|1|US|Ultra Space Battle Brawl
0100671010694000|1|GB|Voxel Galaxy
01006710122CE000|1|US|Aeolis Tournament
010067300AFFA000|1|US|EARTHLOCK
01006730137CA000|1|GB|Captain Tsubasa: Rise of New Champions
01006740034F6000|1|US|JUST DANCE® 2017
0100679006532000|1|US|Project OCTOPATH TRAVELER Demo Ver.
010068000DE92000|1|US|Gabbuchi
010068200BF14000|1|US|RISK® Global Domination
0100683011A2E000|1|ZH|疯狂兔子：奇遇派对
01006880148AE000|1|US|Lost Lands 2: The Four Horsemen
010068C00F324000|1|US|Disgaea 4 Complete+
010068D01053E000|1|CN|TestApp 1
010068F00C89E000|1|XX|Mega Man 11 Demo for KIOSK
010068F0131E4000|1|US|Game Dev Tycoon
0100693013C9C000|1|JP|時計仕掛けのレイライン -陽炎に彷徨う魔女-
01006940160B2000|1|JP|経験ゼロなクラスメイト
0100696015CD4000|1|US|Warp Frontier
010069700AF9C000|1|US|Happy Birthdays
010069800E060000|1|US|Doodle Mafia: Crime City
0100699012F82000|1|US|Cake Bash
010069B00EAC8000|1|US|Bot Vice
010069F0135C4000|1|US|Boomerang Fu
01006A1014444000|1|JP|ワールズエンドクラブ
01006A400C9C8000|1|XX|Yoshi's Crafted World Demo for KIOSK
01006A900C686000|1|US|Just Dance® 2019
01006AF00EB6C000|1|US|KILL la KILL -IF
01006AF0124BC000|1|JP|Fit Boxing 2 -リズム＆エクササイズ-
01006B2010DDA000|1|JP|ピカピカナース物語 小児科はいつも大騒ぎ for Nintendo Switch
01006B6017BBE000|1|JP|冤罪執行遊戯ユルキル
01006B700EA6A000|1|US|Automachef
01006BB0091F4000|1|JP|迷宮の塔 トレジャーダンジョン
01006BB00D45A000|1|US|Splatoon™ 2 Special Demo
01006C8014DDA000|1|US|Very Very Valet
01006DC00ED1A000|1|GB|Shiny Ski Resort
01006E30099B8000|1|US|Pic-a-Pix Deluxe
01006E50094E6000|1|JP|forma.8
01006E500BE94000|1|JP|シフトクアンタム Shift Quantum
01006E50177BE000|1|GB|Our Winter Sports
01006E600F8D8000|1|US|AeternoBlade II
01006E6017792000|1|US|Fire Emblem Warriors: Three Hopes
01006E800972C000|1|XX|New Super Mario Bros. U Deluxe Demo for KIOSK
01006EE00AE38000|1|US|Shining Resonance Refrain
01006EE00EB0E000|1|US|Voxel Sword
01006F000D056000|1|JP|ニンジャボックス
01006F6010D94000|1|GB|Asterix & Obelix XXL3: The Crystal Menhir
01006FA00E8A0000|1|JP|東京2020オリンピック The Official Video Game™
01006FD011102000|1|KR|페르소나 5 스크램블 더 팬텀 스트라이커즈
010070000ED9E000|1|US|Fury Unleashed
0100703011258000|1|US|BRIGANDINE The Legend of Runersia
010070900D972000|1|US|Super Phantom Cat: Remake
010070A012B72000|1|JP|Sugar*Style
010071000AAFC000|1|US|Deep Ones
010071400BDDC000|1|JP|ダイダロス：ジ・アウェイクニング・オブ・ゴールデンジャズ
01007230178BC000|1|GB|Potato Flowers in Full Bloom
0100727015D98000|1|JP|フユキス -In the snowy landscape you give me a first kiss-
010072800B1FC000|1|US|Toy Stunt Bike: Tiptop's Trials
010073200B83C000|1|JP|大図書館の羊飼い -Library Party-
010074100EB70000|1|GB|KILL la KILL - IF
01007440134A8000|1|JP|大正メビウスライン 大全
010074500E6BC000|1|JP|BIOHAZARD 5
010074F01535A000|1|US|Lost Lands: Mistakes of the Past
010075000D092000|1|US|Bad North
010075100D450000|1|US|Collidalot
010075400DEC6000|1|US|Ayakashi Koi Gikyoku -Forbidden Romance with Mysterious Spirit-
01007580168B8000|1|GB|Off The Road Unleashed
010075A00B7C8000|1|JP|太鼓の達人 Nintendo Switchば～じょん！
010076100AAC8000|1|JP|くにおくん ザ・ワールド クラシックスコレクション 
010076400D678000|1|JP|アペリオン・サイバーストーム
0100765016DB8000|1|GB|Faraday Protocol
010076800B06E000|1|US|Mega Man 11
010076A009426000|1|US|TorqueL -Physics Modified Edition-
010076A016920000|1|GB|Who Is Zombie
010076B01427E000|1|JP|スピードリミット
010077300A9AC000|1|JP|ポータルナイツ
010077401083E000|1|US|Crash Drive 2
010077501775E000|1|GB|DEADCRAFT
010077B012D4A000|1|JP|クレイジーキャプチャー
010078100ECA4000|1|JP|魂斗羅 ローグ コープス
010078700B2CC000|1|US|Caveman Warriors
010078800E8F0000|1|US|Venture Kid
010078B00B0AC000|1|GB|Mario Tennis Aces: Online Tournament Demo
010078E011FC2000|1|US|Working Zombies
01007920129C0000|1|US|Unrailed!
010079300D508000|1|US|SUPER DRAGON BALL HEROES WORLD MISSION
0100796015D62000|1|US|Sword of the Necromancer
010079801502C000|1|JP|縁がわ男子とけものたん
010079A0119CA000|1|JP|イヌワシ～うらぶれ探偵とお嬢様刑事の池袋事件ファイル～
010079A01219C000|1|US|Dangerous Relationship
01007A300C856000|1|GB|Xenon Valkyrie+
01007A5016C96000|1|GB|Conan Chop Chop
01007A60125F2000|1|US|Mad Rat Dead
01007B0014300000|1|US|R-Type® Final 2
01007B200E7D0000|1|US|Domiverse
01007B4013436000|1|US|Puddle Knights
01007BC00F0C4000|1|US|MISTOVER
01007BE00FE58000|1|US|Desktop Dodgeball
01007BF013A88000|1|US|Foregone
01007CA012B68000|1|US|Helheim Hassle
01007CC00BA2A000|1|JP|キューブクリエイターX
01007D0013076000|1|US|Clan N
01007D100E5B2000|1|JP|スクエアピクト Block-a-Pix DELUXE
01007D500F724000|1|US|Yellow Fins
01007D9016E4A000|1|GB|10 Second Ninja X
01007DA0140E8000|1|US|Miitopia™
01007DD013CA8000|1|GB|Yumemidori Nostalgia
01007DF0119F6000|1|JP|ゴシックマーダー -運命を変えるアドベンチャー-
01007E200D45C000|1|XX|Splatoon 2: Special Demo
01007E4013A08000|1|US|The Flower Collectors
01007E6007764000|1|US|Death Squared
01007F30124EA000|1|US|Vortex Attack EX
01007FA00BD60000|1|JP|GEKIDO
01007FA014AAA000|1|US|Rising Hell
01007FC012FB4000|1|US|Vectronom
01007FE015CD6000|1|JP|イースIX -Monstrum NOX-
0100814013850000|1|US|Liberated: Enhanced Edition
01008170120C2000|1|US|Darkestville Castle
010081D00E6BA000|1|US|Resident Evil 5
010082700F2D2000|1|JP|DRAGON QUEST XI S: Echoes of an Elusive Age – Definitive Edition
010082700F2D2800|1|US|DRAGON QUEST® XI S: Echoes of an Elusive Age – Definitive Edition
010082700FD42000|1|US|New Super Lucky's Tale
010082900B810000|1|US|Flat Heroes
010082900E176000|1|JP|Attack on Titan 2
010082C017E30000|1|US|HYPER DRONE X
010082E016CFC000|1|JP|アオナツライン -Blue, Summertime Blue.-
0100836017CD0000|1|US|Touken Ranbu Warriors
010083D00D170000|1|US|Venture Towns
010083D00F02E000|1|US|Instant Sports
0100847013D24000|1|JP|イモータルズ フィニクス ライジング
010084800F7A4000|1|US|SWORD ART ONLINE: FATAL BULLET Complete Edition
0100848014154000|1|JP|ハミダシクリエイティブ
010084E00E8A4000|1|XX|OLYMPIC GAMES TOKYO 2020™ DEMO 3
010084F015646000|1|US|Bonkies
010086100AA54000|1|US|Portal Knights
010086500AC4A000|1|US|Lode Runner Legacy
010086D00B3D2000|1|JP|OCTOPATH TRAVELER Prologue Demo
010086F0040FC000|1|GB|Splatoon 2 Splatfest World Premiere
010087700F1DE000|1|US|Desktop Bowling
010087E00B0E6000|1|US|Toki Tori 2+: Nintendo Switch Edition
010087F00D8BA000|1|JP|机でピンポン
010088A014F84000|1|JP|Pokémon UNITE ネットワークテスト
010088D00F6D0000|1|US|Tic-Tac-Letters by POWGI
010088E0109C0000|1|US|Trine 4: The Nightmare Prince
010088F00AD80000|1|US|Super One More Jump
01008960134AA000|1|US|Steam Prison
01008960136F0000|1|US|Ys IX: Monstrum Nox
0100896014D8A000|1|US|Deadly Days
010089A012372000|1|US|Steam Tactics
010089B013106000|1|US|HARDCORE MECHA
01008A30182F2000|1|US|Mario Strikers™: Battle League First Kick
01008AD014A6A000|1|JP|スペードの国のアリス ～Wonderful White World～
01008AF0080B8000|1|US|Embers of Mirrim
01008B101124E000|1|US|ZikSquare
01008B10119E6000|1|US|Save Your Nuts
01008B301611C000|1|US|BLUE REFLECTION: Second Light
01008B400BE5E000|1|JP|返校 -Detention-
01008C701215A000|1|US|Infini
01008CA00D71C000|1|US|Aperion Cyberstorm
01008CA010078000|1|GB|Desktop Rugby
01008CA013694000|1|US|PHOGS!
01008CB00D974000|1|JP|ファントムキャット スーパーニャーエディション
01008CB00E6B4000|1|JP|ゲームセンター倶楽部
01008D00062C2000|1|US|VOEZ
01008D800F9DC000|1|US|Just Dance® 2020
01008DB00FEA8000|1|KR|성검전설3 TRIALS of MANA
01008DB016F96000|1|US|Tux and Fanny
01008DC0119A4000|1|US|PICROSS S4
01008DC013E80000|1|US|Thomas Was Alone
01008DE0132E6000|1|GB|KungFu Kickball
01008E000EAD4000|1|GB|Desktop Baseball
01008E10150A4000|1|US|Dynasty Warriors 9 Empires
01008E401691A000|1|JP|スターメロディー ユメミドリーマー
01008E8012C02000|1|US|Agent A: A puzzle in disguise
01008ED00BC44000|1|XX|Mario Tennis™ Aces Demo for KIOSK
01008ED00E6C0000|1|US|Resident Evil 6
01008EE010504000|1|JP|コーヒートーク
01008F101678C000|1|JP|ニャンザの冒険
01008F200C880000|1|US|Mugsters
01008FC0100CA000|1|US|DRAGON QUEST BUILDERS™ 2 JUMBO DEMO
0100908013DB6000|1|GB|Virtual Battle
010090B005150000|1|US|Oceanhorn - Monster of Uncharted Seas
010091201605A000|1|GB|Kirby and the Forgotten Land
0100913006CC6000|1|XX|ARMS Demo for KIOSK
01009160128E8000|1|JP|Root Film
0100917007888000|1|US|Piczle Lines DX
010091700EA2A000|1|US|Bleep Bloop
0100918014b02000|1|US|Disgaea 6: Defiance of Destiny
010091C015786000|1|US|Smart Moves
01009240116CC000|1|XX|Splatoon 2: Special Demo 2020
010092801379E000|1|JP|おうちでリラックマ リラックマがおうちにやってきた
0100929013B7C000|1|JP|Unbound: Worlds Apart
010092D00CC12000|1|US|Octahedron: Transfixed Edition
010092F011F5C000|1|US|Desktop Basketball
0100930002EAA000|1|JP|ドラゴンクエストヒーローズI・II for Nintendo Switch
010093700BCDC000|1|US|Dungeon Village
010093A01305C000|1|US|MONSTER HUNTER RISE
010093A0135D6000|1|US|Little Nightmares II
010093E00ACB0000|1|US|Kid Tripp
0100944009646000|1|GB|Arena of Valor(BETA)
010094401280A000|1|US|Neon Abyss
010094601432C000|1|US|PICROSS S6
010094700E2F2000|1|JP|私立ベルばら学園  ～ベルサイユのばらRe*imagination～
010094E00E018000|1|US|Monster Puzzle
01009510184C0000|1|JP|カテゴリーI ～死線上のサバイバー～
0100955012CEA000|1|JP|ジャックジャンヌ
0100957013A2E000|1|GB|FAMILY TRAINER
010095A00D316000|1|JP|フォーゴットン・アン
010095B00AA38000|1|US|MONOPOLY® for Nintendo Switch™
010095C00B308000|1|XX|Captain Toad: Treasure Tracker Demo for KIOSK
010096000B3EA000|1|US|OCTOPATH TRAVELER Prologue Demo
010096000EB10000|1|GB|Voxel Sword
0100963013CFE000|1|JP|金色ラブリッチェ-Golden Time-
010096E008BAA000|1|JP|ハッピーバースデイズ
010096E00CD08000|1|JP|ゾイドワイルド キング オブ ブラスト
010097000C398000|1|US|Ninjin: Clash of Carrots
0100974004924000|1|US|Rayman® Legends Definitive Edition
010097400A148000|1|JP|PixelJunk™ モンスターズ2
01009770152D4000|1|JP|Bullet Beat
0100980010EE6000|1|KR|하츠네 미쿠 프로젝트 디바 MEGA39’s 체험판
010098B00EC54000|1|US|Kairobotica
010098C01791C000|1|GB|Abyss Memory Fallen Angel and the Path of Magic
010099200F6C2000|1|US|Galaxy Champions TV
010099600CC38000|1|US|Boreal Blade
010099700EB6A000|1|JP|キルラキル ザ・ゲーム -異布-
0100998011330000|1|JP|スプラトゥーン２ 特別体験版'20
010099A00B12A000|1|XX|Sushi Striker™: The Way of Sushido Demo for KIOSK
010099D01558A000|1|US|Okinawa Rush
01009A500D8CC000|1|US|Croc's World Run
01009A500E3DA000|1|US|'n Verlore Verstand
01009A700D502000|1|JP|スーパードラゴンボールヒーローズ ワールドミッション
01009AD008C4C000|1|XX|Pokémon: Let's Go, Pikachu! Demo for KIOSK
01009AF00E0BE000|1|JP|ゼノン ヴァルキリー プラス
01009B101044C000|1|US|The Legend of Heroes: Trails of Cold Steel III
01009B1017CE0000|1|US|Lila's Sky Ark
01009B2017142000|1|GB|Darkness and Flame: Missing Memories
01009B30095F8000|1|JP|クリプト・オブ・ネクロダンサー：Nintendo Switch Edition
01009B6010FB6000|1|JP|Voxel Pirates（ボクセルパイレーツ）
01009B6013156000|1|US|I, AI
01009BC00C0A0000|1|US|Combat Core
01009C400C5CA000|1|US|Robbotto
01009C900D458000|1|JP|スプラトゥーン2 特別体験版
01009C900EB5C000|1|JP|DAEMON X MACHINA（デモンエクスマキナ）
01009CA0148BC000|1|JP|現代大戦略2020～揺れる世界秩序！大国の野望と世界大戦～
01009CD00C786000|1|US|X-Morph: Defense
01009CF00A9C4000|1|US|Word Search by POWGI
01009D100ED86000|1|JP|ケイデンス・オブ・ハイラル: クリプト・オブ・ネクロダンサー feat. ゼルダの伝説
01009D300F12C000|1|JP|IxSHE Tell
01009D6010C44000|1|US|Piczle Cross Adventure
01009D80142E8000|1|US|Georifters
01009DF00CC92000|1|JP|BLAZBLUE CENTRALFICTION Special Edition
01009E800F2F6000|1|JP|魔界戦記ディスガイア４ Return
01009E8015E80000|1|JP|Strawberry Nauts-ストロベリーノーツ-
01009F2014422000|1|GB|Dream House Days DX
01009F4013A0A000|1|US|Dry Drowning
01009F6013218000|1|GB|Niche - a genetics survival game
01009F8012A3A000|1|KR|Root Film
01009FB00FDCE000|1|JP|ビビエット
01009FD0137A0000|1|US|Traditional Tactics Ne+
0100A02012684000|1|JP|ゾイドワイルド インフィニティブラスト
0100A0A0136E8000|1|US|Adventures of Chris
0100A1200F1E0000|1|GB|Desktop Bowling
0100A1400AC08000|1|US|Urban Trial Playground
0100A15010048000|1|US|Desktop Rugby
0100A1600DB6E000|1|JP|エース・オブ・ルフトバッフェ -スクアドロン-
0100A1900B5B8000|1|US|Animated Jigsaws: Beautiful Japanese Scenery
0100A21003E66000|1|XX|Fire Emblem Warriors Demo for KIOSK
0100A24012862000|1|US|Crypt of the Serpent King
0100A2A00B6D6000|1|JP|チャリオット 王様パック
0100A2C01320E000|1|US|Hyrule Warriors: Age of Calamity
0100A3300CD22000|1|US|OkunoKA
0100A330107FA000|1|US|Woodle Tree 2: Deluxe
0100A36013A64000|1|US|Summer Catchers
0100A36014A4C000|1|JP|かけぬけ★青春スパーキング！
0100A3D016458000|1|US|Splatter
0100A3F013BDE000|1|US|Knockout City Cross-Play Beta
0100A4001644E000|1|US|Jigsaw Fun: Amazing Animals
0100A4100DDC2000|1|US|R-Type Dimensions EX
0100A4101296C000|1|US|RESEARCH and DESTROY
0100A4200DA76000|1|XX|Mario Tennis Aces Special Online Demo
0100A4A00A958000|1|US|Qbik
0100A4A00FDE4000|1|JP|リンク絵 Link-a-Pix DELUXE
0100A4E00F04C000|1|JP|たべごろ！スーパーモンキーボール
0100A4E01823E000|1|GB|Our Ninja World
0100A52014B08000|1|US|Crying Suns
0100A5400AC86000|1|US|ARMS™
0100A5E00D22E000|1|US|Grand Prix Story
0100A5F017E9E000|1|US|LIVE A LIVE Demo Version
0100A6001548A000|1|US|Griftlands
0100A68013A3E000|1|US|Metamorphosis
0100A6B0108DA000|1|US|The Touryst
0100A7800ED94000|1|US|Trials Rising Standard Edition
0100A7D00A982000|1|JP|ロロロロ
0100A7F0147A6000|1|JP|ま～るい地球が四角くなった!? デジボク地球防衛軍 EARTH DEFENSE FORCE: WORLD BROTHERS
0100A8200D0EE000|1|US|Retimed
0100A85012830000|1|US|Hidden in Plain Sight
0100A8A00D27E000|1|US|Alternate Jake Hunter: DAEDALUS The Awakening of Golden Jazz
0100A94015896000|1|US|SHAPE SUITABLE
0100A9900C380000|1|US|Energy Cycle Edge
0100A9A0088FE000|1|US|Max: The Curse of Brotherhood
0100A9B016B20000|1|GB|The Wild at Heart
0100A9F01776A000|1|US|MLB® The Show™ 22 Tech Test
0100AA1011A58000|1|JP|机でバレー
0100AA20125D6000|1|US|Cris Tales
0100AA300E158000|1|JP|スーパーロボット大戦T
0100AA800E7E8000|1|US|The Mystery of Woolley Mountain
0100AA80177CC000|1|JP|冥契のルペルカリア
0100AAC008ADA000|1|US|Pic-a-Pix Deluxe
0100AAD016738000|1|JP|9-nine-
0100AB400C5A4000|1|JP|ネコ・トモ
0100AC4012418000|1|US|Kirby Fighters™ 2
0100AC8013854000|1|GB|Down in Bermuda
0100ACB00F72A000|1|GB|The Tenth Line Special Edition
0100ACC00A56E000|1|US|Midnight Deluxe
0100ACD012B06000|1|JP|妖怪学園Y ～ワイワイ学園生活～
0100AD40128B8000|1|US|Hypnospace Outlaw
0100AD8010538000|1|JP|Voxel Galaxy（ボクセルギャラクシー）
0100AD801318A000|1|US|PixelJunk Eden 2
0100ADA00BE3C000|1|US|INSTANT TENNIS
0100ADC014876000|1|JP|戦国†恋姫～乙女絢爛☆戦国絵巻～
0100AE5014848000|1|US|Astalon: Tears of the Earth
0100AE800C9C6000|1|GB|Yoshi's Crafted World
0100AEB0164C2000|1|JP|Fury Unleashed
0100AEE012104000|1|US|My Bewitching Perfume
0100AF100CAF6000|1|JP|リプキス
0100AF8016E3E000|1|US|Our Summer Festival
0100AFB00DAC0000|1|JP|LITTLE FRIENDS -DOGS & CATS-（リトルフレンズ ドッグス＆キャッツ）
0100AFE014250000|1|US|A-Train: All Aboard! Tourism
0100B0300FC02000|1|US|Link-a-Pix Deluxe
0100B1B0156DA000|1|JP|フルキスS
0100B1C00949A000|1|US|AeternoBlade
0100B260116E4000|1|US|Sky Rogue
0100B2800D506000|1|GB|SUPER DRAGON BALL HEROES WORLD MISSION
0100B2F0124D4000|1|US|Vitamin Connection
0100B4700B5B0000|1|JP|MAX マジックマーカーと兄弟の絆
0100B4B00F9F6000|1|JP|プチコン4 SmileBASIC
0100B4D00E5A6000|1|US|Kitty Love -Way to look for love-
0100B5000D49C000|1|US|Epic Astro Story
0100B5401217C000|1|US|My Butler
0100B56010A34000|1|JP|ボクらのスクールバトル
0100B5D011390000|1|JP|ピクセル クロス アドベンチャー
0100B6801137E000|1|US|Bravely Default™ II
0100B6B012FF4000|1|US|Birds and Blocks
0100B7101475E000|1|JP|タイピングクエスト
0100B7200E02E000|1|US|BOXBOY! + BOXGIRL!
0100B720103EE000|1|US|Skybolt Zack
0100B7B009532000|1|US|Super Chariot
0100B7E00E026000|1|US|Super Mega Baseball 2: Ultimate Edition
0100B8200ECA6000|1|US|CONTRA: ROGUE CORPS
0100B82017132000|1|JP|アーキタイプ・アーカディア
0100B94013D28000|1|JP|16-Bit Soccer
0100B9C0161B6000|1|JP|ガラス姫と鏡の従者
0100BA30152A2000|1|US|Glyph
0100BA700E8A6000|1|JP|東京2020オリンピック The Official Video Game
0100BA8015CEC000|1|GB|Derpy Conga
0100BAA01592A000|1|US|The Lightbringer
0100BB500AAE6000|1|US|Metropolis: Lux Obscura
0100BBF013D6E000|1|US|Lonely Mountains: Downhill
0100BC0009716000|1|XX|Kirby Star Allies Demo for KIOSK
0100BDB0113B0000|1|JP|ことばのパズル もじぴったんアンコール
0100BDD016522000|1|JP|PUI PUI モルカー Let's！モルカーパーティー！
0100BE101453E000|1|US|World's End Club
0100BE5011192000|1|JP|机でバスケ
0100BEA0096CE000|1|US|EAT BEAT DEADSPIKE-san
0100BEC013A22000|1|JP|ファミリートレーナー
0100BED00E514000|1|GB|Desktop Table Tennis
0100BEF00DF52000|1|JP|進撃の巨人２
0100BEF013050000|1|JP|モンスターハンターライズ
0100BF80129F8000|1|US|THE Number Puzzle
0100BFD00F028000|1|GB|Our Flick Erasers
0100C000132C2000|1|JP|金色ラブリッチェ
0100C0701310A000|1|US|The Wonderful 101: Remastered
0100C0801671E000|1|US|New York Mysteries: The Lantern of Souls
0100C090153B4000|1|GB|Crunchyroll
0100C1700FB34000|1|US|AI: THE SOMNIUM FILES
0100C1800D7AE000|1|US|Pokémon™: Let’s Go, Pikachu!
0100C1A012E40000|1|US|Death and Taxes
0100C1B00E1CA000|1|US|Brawlout
0100C23013A14000|1|US|Puyo Puyo™ Tetris® 2
0100C23014838000|1|US|War Of Stealth - assassin
0100C24012130000|1|US|Factotum 90
0100C2500B718000|1|US|Hyper Sentinel
0100C2D0094A2000|1|JP|リーグ オブ イーブル
0100C2E00F53C000|1|US|MISTOVER
0100C3100F7A0000|1|JP|ソードアート・オンライン フェイタル・バレット COMPLETE EDITION
0100C360070F6000|1|US|Dragon Quest Builders™
0100C3800E3C4000|1|JP|ドラえもん のび太の牧場物語
0100C3C016F90000|1|JP|メガトン級ムサシ
0100C3D011C74000|1|JP|げっし～ず 森の小さななかまたち
0100C4400F622000|1|US|Space War Arena
0100C4E00E724000|1|JP|ふれあい出版局
0100C4F00D9DA000|1|US|The Pyraplex
0100C51003B46000|1|JP|モンスターハンターダブルクロス™ Nintendo Switch Ver.
0100C53017392000|1|JP|DRIVE DRIFT X（ドライブドリフトX）
0100C54015002000|1|JP|十三機兵防衛圏
0100C5501385C000|1|US|Polyroll
0100C57014764000|1|JP|アンジェリーク ルミナライズ
0100C5D0142FC000|1|JP|R-TYPE FINAL 2
0100C5E003B40000|1|US|ARMS Global Testpunch
0100C5E00E540000|1|US|Assault On Metaltron
0100C5F012E3E000|1|US|9 Monkeys of Shaolin
0100C63015E48000|1|US|Fight of Animals: Arena
0100C670181FA000|1|GB|Horror Stories
0100C6B00EAAA000|1|JP|釣りスピリッツ Nintendo Switchバージョン
0100C6E00AF2C000|1|JP|BLAZBLUE CROSS TAG BATTLE 特別体験版
0100C7601690A000|1|JP|神々の悪戯 Unite Edition
0100C7A012688000|1|US|Summer in Mara
0100C7E00FC9E000|1|US|Happy Animals Bowling
0100C84017658000|1|JP|はぴねす！ SakuraCelebration
0100C87013B9E000|1|US|Immortals Fenyx Rising™
0100C87017EB0000|1|JP|夜廻三
0100C9601529E000|1|US|Undead Battle Royale
0100C99011AC8000|1|JP|KUNAI
0100CA000C682000|1|US|Shift Quantum
0100CA300C5BA000|1|US|Demetrios - The BIG Cynical Adventure
0100CA90139C0000|1|JP|いっしょにあそぼ～♪コウペンちゃん
0100CA9015234000|1|US|Kraken Academy!!
0100CAB00CAC2000|1|US|Freedom Planet
0100CAB00F36A000|1|US|New Star Manager
0100CAC011C3A000|1|US|Chickens Madness
0100CAC013776000|1|US|Fallen Legion Revenants
0100CB8018826000|1|JP|Re:LieF ～親愛なるあなたへ～ FoR SwitcH
0100CB9007DAE000|1|US|Nine Parchments
0100CC100B78A000|1|JP|モザイクアート Fill-a-Pix DELUXE
0100CC700E556000|1|US|March to a Million
0100CCA00E8E2000|1|JP|PICROSS LORD OF THE NAZARICK
0100CCA010342000|1|US|Yooka-Laylee and the Impossible Lair
0100CCA0148D4000|1|US|Discolored
0100CCE00BC48000|1|GB|Shift Quantum
0100CD6012314000|1|US|NBA 2K21
0100CD70142AC000|1|JP|Winning Post 9 2021
0100CD800F884000|1|JP|野球部ものがたり
0100CD9011C04000|1|US|Clubhouse Games™: 51 Worldwide Classics
0100CDA0145AE000|1|US|Escape from Life Inc
0100CDD018370000|1|US|Super Mega Zero
0100CE40121A0000|1|JP|Lily 白き百合の乙女たち S
0100CE500DE88000|1|JP|海腹川背 Fresh!
0100CE50111A0000|1|US|Voxel Pirates
0100CEB00C624000|1|JP|げっし～ず がじがじなかまをそだてよう
0100CEC00BF04000|1|US|Valthirian Arc: Hero School Story
0100CF6011A2C000|1|ZH|舞力全开
0100D010142D8000|1|US|Beat Me!
0100D0500B5B2000|1|JP|原始人 うぉーりあーず
0100D070040F8000|1|JP|スプラトゥーン2 前夜祭
0100D0B0113F4000|1|US|Silver Screen Story
0100D0B014F04000|1|US|Stealth
0100D110169D6000|1|US|Lost Lands: Redemption
0100D11016A44000|1|JP|ベティア ペラペラ英語アドベンチャー
0100D130133D8000|1|US|Chinese Parents
0100D1700992E000|1|JP|がるメタる！
0100D240104E2000|1|JP|Ghostbusters: The Video Game Remastered
0100D2600DA50000|1|US|Robothorium
0100D2B014CF0000|1|US|UNSIGHTED
0100D2C013860000|1|US|Depixtion
0100D3000AEC2000|1|US|Baobabs Mausoleum Ep.1: Ovnifagos Don't Eat Flamingos
0100D3000E8C8000|1|US|My Big Sister
0100D3100E174000|1|US|Attack on Titan 2
0100D31015E42000|1|GB|Yumeiri
0100D32012E1A000|1|US|Voice of Cards: The Isle Dragon Roars
0100D33017F00000|1|JP|ぬすんであそぼ！ドロボー幼稚園
0100D35010284000|1|JP|プリティ・プリンセス マジカルコーディネート
0100D37013CD6000|1|JP|アイキス2
0100D3C011CA2000|1|US|Tangle Tower
0100D3D00EF34000|1|US|Wordsweeper by POWGI
0100D47016CFA000|1|JP|アイキス -Just the way you are. We can understand each other surely.-
0100D4A00E308000|1|JP|机で野球
0100D4B00EB2E000|1|JP|リーサルリーグ ブレイズ
0100D4E005B3E000|1|XX|Mario Kart 8 Deluxe Demo for KIOSK
0100D51013CAE000|1|US|Wrestling Empire
0100D59006266000|1|JP|ドラゴンクエストビルダーズ アレフガルドを復活せよ
0100D5D0128B6000|1|JP|ボクらの大運動会
0100D6200D3B0000|1|JP|ダイダロス：ジ・アウェイクニング・オブ・ゴールデンジャズ
0100D6300B938000|1|US|Yoku's Island Express
0100D6700F386000|1|US|Fifty Words by POWGI
0100D6C0161D0000|1|JP|モナーク／Monark
0100D6E016C98000|1|JP|みんなのジョブチャレンジ
0100D7301529C000|1|US|Undead Battle Royale
0100D7700EDA0000|1|US|The Tower of Beatrice
0100D770177BC000|1|US|Our Winter Sports
0100D7D00E2DA000|1|US|The Manga Works
0100D7F015F42000|1|US|Sakura In Gameland
0100D8301239C000|1|US|Mr. DRILLER DrillLand
0100D87002EE0000|1|US|Snipperclips™ – Cut it out, together!
0100D8700D3BA000|1|US|Worldend Syndrome
0100D87012A14000|1|US|#womenUp, Super Puzzles Dream
0100D8B012AF4000|1|JP|恋する乙女と守護の楯Re:boot The "SHIELD-9"
0100D8D01004C000|1|JP|映画 すみっコぐらし とびだす絵本とひみつのコ ゲームであそぼう！絵本の世界
0100D9200D090000|1|US|Trials Rising Open Beta
0100D94011AD2000|1|US|Ciel Fledge: A Daughter Raising Simulator
0100D9600BA8E000|1|US|Just Shapes & Beats
0100D98011D98000|1|US|Portal Dogs
0100D9B015230000|1|US|THE Card Battle: Eternal Destiny
0100D9F010C02000|1|US|Super Mega Baseball 3
0100DA00166E4000|1|JP|おしりたんてい ププッ みらいのめいたんていとうじょう！
0100DA200FDF4000|1|JP|SDガンダム ジージェネレーション クロスレイズ
0100DA3011F64000|1|GB|Desktop Basketball
0100DA3016856000|1|US|Metroid™ Dread Demo
0100DA7013D66000|1|US|Smash Boats
0100DA7017C9E000|1|GB|Marco & The Galaxy Dragon
0100DA800FA34000|1|US|The Legend of Dark Witch
0100DAE0168FA000|1|US|New York Mysteries: The Outbreak
0100DB001724E000|1|US|Monster Hunter Rise: Sunbreak
0100DB800F980000|1|US|Puzzle Box Maker
0100DBB00CAEE000|1|US|Battle Chef Brigade Deluxe
0100DC000A472000|1|US|10 Second Run RETURNS
0100DCF012F5E000|1|US|Crashnauts
0100DD100AE8C000|1|US|DEEMO
0100DDB015CDA000|1|US|Ultra Age
0100DDF00EEE0000|1|JP|机でドッジボール
